SentenceID,Transcript,Gender,Native,AudioPath,Split
speaker50_m_nn_utt15,arep nang endi,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker50_m_nn_utt15.wav,val
speaker50_m_nn_utt17,wis mangan durung,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker50_m_nn_utt17.wav,val
speaker50_m_nn_utt24,kowe sido lungo ora,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker50_m_nn_utt24.wav,val
speaker50_m_nn_utt29,acarane mulai jam piro,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker50_m_nn_utt29.wav,val
speaker51_f_n_utt16,kabeh wong arep tuku klambi anyar,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker51_f_n_utt16.wav,val
speaker52_m_n_utt14,aku kesel rek seharian muter muter,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker52_m_n_utt14.wav,val
speaker52_m_n_utt17,kowe koq maksa tenan santai ae rek,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker52_m_n_utt17.wav,val
speaker52_m_n_utt25,ojo lali bales chat ku rek penting iki,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker52_m_n_utt25.wav,val
speaker52_m_n_utt28,sopo sing nyalakno tv rame pol,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker52_m_n_utt28.wav,val
speaker53_m_nn_utt08,sepur mau telat teka,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt08.wav,val
speaker53_m_nn_utt09,aku nyiapke wedang jahe kanggo kowe,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt09.wav,val
speaker53_m_nn_utt14,sepedaku rodane bocor,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt14.wav,val
speaker53_m_nn_utt20,dina minggu aku arep dolan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt20.wav,val
speaker53_m_nn_utt21,kowe apik banget dina iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt21.wav,val
speaker53_m_nn_utt28,dheweke padha nyanyi bebarengan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt28.wav,val
speaker54_m_nn_utt21,nalika mlaku ing pinggir kali aku krungu bocah loro padha cekikikan nggoleki kecebong,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt21.wav,val
speaker54_m_nn_utt22,pak guru nggawa lonceng cilik saka kayu jati kanggo menehi isyarat wiwitan kelas,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt22.wav,val
speaker55_m_nn_utt03,aku durung siap iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt03.wav,val
speaker55_m_nn_utt06,dina iki panas banget,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt06.wav,val
speaker55_m_nn_utt14,sepatuku teles kena udan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt14.wav,val
speaker55_m_nn_utt18,ati ati yen numpak motor,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt18.wav,val
speaker55_m_nn_utt21,aku pengin ngopi dhisik,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt21.wav,val
speaker55_m_nn_utt24,kowe ngerti jenenge ora,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt24.wav,val
speaker56_m_nn_utt03,aku mung sarek sarek dhisik terus arep sinau maneh,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt03.wav,val
speaker56_m_nn_utt06,aku mung nyuwun piwulang sethithik wae,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt06.wav,val
speaker56_m_nn_utt28,aku pengin ngaso sekedhap,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt28.wav,val
speaker57_m_nn_utt03,ayo lunga bareng,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt03.wav,val
speaker57_m_nn_utt13,ayo cepet wis kasep iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt13.wav,val
speaker57_m_nn_utt15,opo iki bener carane,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt15.wav,val
speaker57_m_nn_utt20,aku seneng ketemu kowe,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt20.wav,val
speaker57_m_nn_utt24,kowe ojo lali nggawa payung,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt24.wav,val
speaker57_m_nn_utt27,matur nuwun sanget yo,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt27.wav,val
speaker58_m_n_utt10,aku arep lunga dhisik,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt10.wav,val
speaker59_m_n_utt17,aku nyawang langit wengi sing padhang mergo ana rembulan,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt17.wav,val
speaker59_m_n_utt21,kowe ojo njupuk jajanan kuwi,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt21.wav,val
speaker59_m_n_utt25,bapakku lagi ndelok berita sore ning televisi ruang tamu,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt25.wav,val
speaker61_m_nn_utt05,kucingku turu angler ing dhuwur kursi,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker61_m_nn_utt05.wav,val
speaker61_m_nn_utt16,panjenengan tindak menyang ngendi bu,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker61_m_nn_utt16.wav,val
speaker62_f_nn_utt03,kula lali ora nggawa buku gambar,female,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker62_f_nn_utt03.wav,val
speaker62_f_nn_utt10,ibu maringi kula sangu kanggo jajan ning kantin,female,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker62_f_nn_utt10.wav,val
speaker62_f_nn_utt22,ibu nyuwun tulung kula ngancani tindhak menyang pasar,female,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker62_f_nn_utt22.wav,val
speaker63_m_nn_utt02,panjenengan sageda lungguh rumiyin menawi kersa,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker63_m_nn_utt02.wav,val
speaker63_m_nn_utt10,kula ajeng ngaturaken cathetan tambahan ing pungkasan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker63_m_nn_utt10.wav,val
speaker63_m_nn_utt17,kula nyuwun pangapunten amargi taksih wonten kekirangan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker63_m_nn_utt17.wav,val
speaker63_m_nn_utt20,kula badhe maringi kabar menawi sampun kaleksanan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker63_m_nn_utt20.wav,val
speaker64_f_nn_utt26,ayo sinau bareng kanggo ujian,female,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker64_f_nn_utt26.wav,val
speaker65_m_nn_utt11,omahe simbah adoh saka kutha,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker65_m_nn_utt11.wav,val
speaker65_m_nn_utt28,wektu cilik aku wedi karo asu,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker65_m_nn_utt28.wav,val
speaker66_m_nn_utt03,adhik bareng rencang rencange dolanan ball,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker66_m_nn_utt03.wav,val
speaker66_m_nn_utt06,sapi mangan suket,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker66_m_nn_utt06.wav,val
speaker67_m_nn_utt11,punapa panjenengan sampun dhahar,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker67_m_nn_utt11.wav,val
speaker67_m_nn_utt16,kula mboten saged ndherek acara menika,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker67_m_nn_utt16.wav,val
speaker67_m_nn_utt18,simbah gerah waja sampun tigang dinten,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker67_m_nn_utt18.wav,val
speaker67_m_nn_utt22,saiki wis jam wolu luwih seprapat,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker67_m_nn_utt22.wav,val
speaker67_m_nn_utt26,langite katon mendhung peteng dhedhet,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker67_m_nn_utt26.wav,val
speaker68_m_nn_utt09,matur nuwun sanget atas bantuane,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker68_m_nn_utt09.wav,val
speaker68_m_nn_utt13,badhe nyuwun pirsa dalemipun pak rt,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker68_m_nn_utt13.wav,val
speaker68_m_nn_utt16,kulo mboten ngertos menawi wonten acara,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker68_m_nn_utt16.wav,val
speaker68_m_nn_utt18,bapak saweg maos koran,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker68_m_nn_utt18.wav,val
speaker69_m_n_utt11,oleh tolong jipuke barang sing ono ning atas meja kui,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker69_m_n_utt11.wav,val
speaker69_m_n_utt20,ngapurane kayake aku ora isa melu soale ana urusan mendadak,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker69_m_n_utt20.wav,val
speaker70_m_nn_utt04,narimo ing pandum,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker70_m_nn_utt04.wav,val
speaker70_m_nn_utt16,cuaca ne cerah koyo ati ku,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker70_m_nn_utt16.wav,val
speaker70_m_nn_utt17,sinau ojo dolanan hp wae,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker70_m_nn_utt17.wav,val
speaker70_m_nn_utt29,aku lagi nyiapake jadwal kanggo dina iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker70_m_nn_utt29.wav,val
speaker22_m_n_utt26,kadang meneng wae wis lucu rasane,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker22_m_n_utt26.wav,test
speaker58_m_n_utt05,nek mangan ojo karo ngomong,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt05.wav,test
speaker35_m_n_utt26,sesuke koncoku do teko nggowo hadiah,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker35_m_n_utt26.wav,test
speaker59_m_n_utt10,kampungku sepi banget yen wayahe prei sekolah,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt10.wav,test
speaker69_m_n_utt27,jujur ae aku sebenere ora patio paham karo apa sing ndee jelaske mau ning ngarep,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker69_m_n_utt27.wav,test
speaker14_m_n_utt14,sampek saiki pihake mastikno gak ono laporan resmi seng dilayangno atas kasus iki nang kepolisian,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt14.wav,test
speaker22_m_n_utt13,mangan sak piring rasane kurang sak rong piring malah kakehan,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker22_m_n_utt13.wav,test
speaker22_m_n_utt18,wadul sek sethithik rasane luwih lega,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker22_m_n_utt18.wav,test
speaker07_m_n_utt01,aku mangkat kerja kemringet amerga dioyak asu ning dalan,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker07_m_n_utt01.wav,test
speaker14_m_n_utt13,tapi menurute korban durung gelem nggawe laporan resmi,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt13.wav,test
speaker14_m_n_utt11,kasus pemalakan sneg dilakukno emak emak berakhir damai,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt11.wav,test
speaker20_f_n_utt05,mbakyuku lagi nyetrika klambi,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker20_f_n_utt05.wav,test
speaker59_m_n_utt09,cah kuwi luwih dhuwur dibandhingke aku,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt09.wav,test
speaker20_f_n_utt01,aku arep ngombe banyu anget ben tenggorokanku kroso luwih enak,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker20_f_n_utt01.wav,test
speaker52_m_n_utt27,ayo rungokno sek penting iki,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker52_m_n_utt27.wav,test
speaker69_m_n_utt23,walah aku lagi sadar nek dompetku keri ing omah pas arep mangkat mau,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker69_m_n_utt23.wav,test
speaker04_f_n_utt10,aku seneng banget ajar aksara jawa,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker04_f_n_utt10.wav,test
speaker48_m_n_utt08,paklik ndandani motor rusak ning bengkel kaliyan kancane,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker48_m_n_utt08.wav,test
speaker37_m_n_utt17,ojo gampang nesu,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker37_m_n_utt17.wav,test
speaker38_f_n_utt22,sesuk arep nandi kowe,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker38_f_n_utt22.wav,test
speaker37_m_n_utt13,mangkat saiki wae ben cepet rampung,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker37_m_n_utt13.wav,test
speaker38_f_n_utt30,pancen bener omonganmu kuwi,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker38_f_n_utt30.wav,test
speaker58_m_n_utt18,awakku loro kabeh mergo salah gerak,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt18.wav,test
speaker38_f_n_utt19,sepedhahku rusak kudu didandani,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker38_f_n_utt19.wav,test
speaker07_m_n_utt26,udan gedhe ndek mau marai omahe budheku kebanjiran,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker07_m_n_utt26.wav,test
speaker58_m_n_utt24,gethuk asale seko telo,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt24.wav,test
speaker07_m_n_utt27,aja ngguwak sampah ing kali ya lur,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker07_m_n_utt27.wav,test
speaker51_f_n_utt28,nyapu latar omah iku saben isuk lan sore,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker51_f_n_utt28.wav,test
speaker51_f_n_utt02,aku arep lunga nang kantor desa,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker51_f_n_utt02.wav,test
speaker14_m_n_utt20,susuke digowo ojo lali,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt20.wav,test
speaker52_m_n_utt30,eh rek koe mau ngomong opo tak rungokno setengah wae,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker52_m_n_utt30.wav,test
speaker20_f_n_utt27,aku kesusu mangkat amarga wektune wis mepet banget,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker20_f_n_utt27.wav,test
speaker37_m_n_utt29,persiapan iku penting banget,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker37_m_n_utt29.wav,test
speaker37_m_n_utt15,koe lagi mikir opo,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker37_m_n_utt15.wav,test
speaker58_m_n_utt08,wong tuwo ojo digawe dolanan,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt08.wav,test
speaker37_m_n_utt05,iki wis bener durung,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker37_m_n_utt05.wav,test
speaker38_f_n_utt09,kula badhé tumbas jajan pasar,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker38_f_n_utt09.wav,test
speaker07_m_n_utt10,kanca kanca kula keleleken kolang kaling kalih kilo,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker07_m_n_utt10.wav,test
speaker35_m_n_utt19,yawis onthelku tak gowo bali disik terus aku nggonceng edo,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker35_m_n_utt19.wav,test
speaker48_m_n_utt23,bocah loro dolanan congklak ning teras omah sakwise udan,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker48_m_n_utt23.wav,test
speaker14_m_n_utt16,lho jarene wingi ora sido,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt16.wav,test
speaker14_m_n_utt17,aku lagi lara untu nyut nyutan,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt17.wav,test
speaker69_m_n_utt26,aku setuju karo pendapatmu iku emang solusi sing paling cocok kanggo saiki,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker69_m_n_utt26.wav,test
speaker07_m_n_utt04,ukara telu wae uwis angel saya meneh telung puluh,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker07_m_n_utt04.wav,test
speaker20_f_n_utt24,simbahku seneng nandur kembang lan woh wohan,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker20_f_n_utt24.wav,test
speaker59_m_n_utt16,ayo tangi saiki wis wayahe sekolah,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt16.wav,test
speaker22_m_n_utt29,aku lagi golek panganan neng pawon,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker22_m_n_utt29.wav,test
speaker51_f_n_utt25,etan alas ngulon sitik iku kuburan,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker51_f_n_utt25.wav,test
speaker59_m_n_utt08,aku seneng dolanan bareng kanca kancaku sawise balek sekolah,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt08.wav,test
speaker04_f_n_utt16,wingi wengi aku turu ana wolung jam,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker04_f_n_utt16.wav,test
speaker14_m_n_utt19,sekolahmu isih adoh saka kene ta,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt19.wav,test
speaker52_m_n_utt18,aku tak ngopi sek ngantuk rek,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker52_m_n_utt18.wav,test
speaker04_f_n_utt01,kowe dina iki lunga kampus apa orak,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker04_f_n_utt01.wav,test
speaker04_f_n_utt20,ayo sesuk lunga bareng delok film anyar iki,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker04_f_n_utt20.wav,test
speaker69_m_n_utt10,kabari aku nek kuwe wes tekan ning lokasi ngko aku langsung nyusul merono,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker69_m_n_utt10.wav,test
speaker51_f_n_utt09,isuk wengi nyambut gawe golek duwit,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker51_f_n_utt09.wav,test
speaker51_f_n_utt11,awan maeng durung ana kabare,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker51_f_n_utt11.wav,test
speaker51_f_n_utt08,sakrampunge resik resik omah lan pelataran,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker51_f_n_utt08.wav,test
speaker14_m_n_utt18,kowe wis ngombe obat durung,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt18.wav,test
speaker14_m_n_utt23,pr e angel tenan aku durung rampung,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt23.wav,test
speaker58_m_n_utt27,bar ngarit ojo lali adus,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt27.wav,test
speaker20_f_n_utt15,sandalku keri ana ing omahe paklikku,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker20_f_n_utt15.wav,test
speaker04_f_n_utt26,angel tenan soal ujian iki,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker04_f_n_utt26.wav,test
speaker59_m_n_utt20,ojo kakehan guyon mengko ora rampung gaweane,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt20.wav,test
speaker35_m_n_utt23,aku diajak bapak tumbas klambi anyar nggo dingo pas acara kui,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker35_m_n_utt23.wav,test
speaker59_m_n_utt07,kamarku yen wingi dadi adem banget nganti ora butuh kipas,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt07.wav,test
speaker48_m_n_utt27,bapak ngukur lemah kanggo dibangun omah mengko sesuk,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker48_m_n_utt27.wav,test
speaker07_m_n_utt13,bapake kancaku rabi meneh karo randa anak loro,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker07_m_n_utt13.wav,test
speaker35_m_n_utt24,ruang tamu omahku yo dihias karo balon balon lan pita sing meriah banget,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker35_m_n_utt24.wav,test
speaker59_m_n_utt11,iwak ning pasar ukurane gedhe nanging regane larang,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt11.wav,test
speaker22_m_n_utt05,awale kape ngaso sedhela jebule sedhelane nganti sore,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker22_m_n_utt05.wav,test
speaker59_m_n_utt03,aku arep lunga ning pasar tuku sayur lan lombok abang,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt03.wav,test
speaker51_f_n_utt27,adus disik sakdurunge budal ngaji,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker51_f_n_utt27.wav,test
speaker51_f_n_utt03,enten urusan napa dhateng mrika,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker51_f_n_utt03.wav,test
speaker04_f_n_utt23,aku wis lungguh ing kursi iki ana telung jam,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker04_f_n_utt23.wav,test
speaker07_m_n_utt17,kathok anyar werna abang iki sing nduweni sapa ya,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker07_m_n_utt17.wav,test
speaker51_f_n_utt15,nalika ora udan aku arep umbah umbah,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker51_f_n_utt15.wav,test
speaker20_f_n_utt04,dina iki aku kudu resik resik jeding,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker20_f_n_utt04.wav,test
speaker69_m_n_utt17,tulung diperiksa meneh laporane wedine isih ono sing salah tulis,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker69_m_n_utt17.wav,test
speaker69_m_n_utt19,matur nuwun banget kanggo bantuane kerjaanku dadi luwih cepet bar,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker69_m_n_utt19.wav,test
speaker07_m_n_utt28,preinan sesuk aku pengin dolan ning grojogan sewu,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker07_m_n_utt28.wav,test
speaker69_m_n_utt22,ora maksudku nolak tapi kayake ide kui kurang cocok nek kene terapke saiki,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker69_m_n_utt22.wav,test
speaker04_f_n_utt25,aja lali tuku oleh oleh kanggo aku ya,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker04_f_n_utt25.wav,test
speaker04_f_n_utt18,dinten punika kula badhe tindak kampus,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker04_f_n_utt18.wav,test
speaker14_m_n_utt07,gak mek iku irfan pisan ngeroso dirugikno karo kedadian iki,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt07.wav,test
speaker22_m_n_utt12,aku lagi semangat nanging otakku ora setuju,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker22_m_n_utt12.wav,test
speaker07_m_n_utt02,klambiku teles kebes banjur diperes supaya garing,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker07_m_n_utt02.wav,test
speaker14_m_n_utt25,ojo gampang nesu ngko malah cepet tuek,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt25.wav,test
speaker51_f_n_utt20,senajan ora sugih nanging wong iku apikan,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker51_f_n_utt20.wav,test
speaker59_m_n_utt12,bapakku lagi ndandani motor neng garasi bareng paklek,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt12.wav,test
speaker58_m_n_utt04,mending tuku sate nimbang tuku wedus e,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt04.wav,test
speaker35_m_n_utt04,aku saben esuk ngewangi bapak makani pitik pitik gen cepet gedhe lan iso payu larang,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker35_m_n_utt04.wav,test
speaker48_m_n_utt07,eyang putri ndongeng crita ramayana marang putu putune saben bengi,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker48_m_n_utt07.wav,test
speaker37_m_n_utt25,kula ngaturaken salam saking keluarga,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker37_m_n_utt25.wav,test
speaker38_f_n_utt01,sugeng enjing bapak ibu,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker38_f_n_utt01.wav,test
speaker04_f_n_utt06,kowe gelem dolan ing omahku sesuk esuk,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker04_f_n_utt06.wav,test
speaker07_m_n_utt16,saben dina rasane adem ing bandung,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker07_m_n_utt16.wav,test
speaker51_f_n_utt12,aku arep dolanan karo kancaku,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker51_f_n_utt12.wav,test
speaker69_m_n_utt13,rasane dina iki panase pol ngasi kipas ae ora kerasa atise,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker69_m_n_utt13.wav,test
speaker59_m_n_utt02,nek ngantuk yo turu wae saiki,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt02.wav,test
speaker48_m_n_utt26,mbakyu ngukus lepet ketan kanggo dagangan esuk,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker48_m_n_utt26.wav,test
speaker04_f_n_utt17,paling sesuk aku lunga kantor jam sanga,female,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker04_f_n_utt17.wav,test
speaker59_m_n_utt29,kulo nyuwun tulung nggawa buku punika,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt29.wav,test
speaker48_m_n_utt09,bu guru mulang matematika marang murid muride kanthi sabar banget,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker48_m_n_utt09.wav,test
